housing_median_age,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,dist_to_los_angeles_km,dist_to_san_diego_km,dist_to_san_jose_km,dist_to_san_francisco_km,dist_to_fresno_km,rooms_per_household,bedrooms_per_household,population_per_household
8.0,4.9231,230900.0,True,False,False,False,7.916503724747718,180.65785587126902,491.4440844112463,559.0179914042318,327.4584374621092,4.748936170212766,1.1361702127659574,1.851063829787234
35.0,2.9167,129300.0,True,False,False,False,6.632067699523666,178.7726438296872,493.1033704972175,560.6773121071371,329.45967904074877,4.054644808743169,1.0965391621129326,4.061930783242259
35.0,1.9038,139500.0,True,False,False,False,5.832938130349702,179.2654885191219,492.4916453486719,560.0654198040422,329.0602302306185,4.1550802139037435,1.018716577540107,3.9759358288770055
38.0,3.0241,166300.0,True,False,False,False,5.328032399579976,178.3284711646863,493.32390626241437,560.8973727211672,330.06308176126794,4.561538461538461,1.023076923076923,3.273846153846154
42.0,3.375,169600.0,True,False,False,False,5.328032399579976,178.3284711646863,493.32390626241437,560.8973727211672,330.06308176126794,4.468390804597701,0.9683908045977011,3.310344827586207
44.0,2.5132,163100.0,True,False,False,False,5.022504665474549,177.39347382585638,494.15726538555356,561.7302920827082,331.06662956987003,4.94017094017094,1.037037037037037,3.2279202279202277
33.0,2.375,175000.0,True,False,False,False,8.780744906853302,178.7442848953698,493.5012052784753,561.0749343097638,329.26595481446066,4.378612716763006,1.199421965317919,3.88728323699422
50.0,3.1442,162100.0,True,False,False,False,8.780744906853302,178.7442848953698,493.5012052784753,561.0749343097638,329.26595481446066,4.708708708708708,0.9069069069069069,3.2822822822822824
36.0,2.5523,156500.0,True,False,False,False,7.984233453074685,179.22753617964062,492.88674529672045,560.4606632492066,328.8613274895845,3.9307692307692306,1.0217948717948717,3.9705128205128206
33.0,2.2348,146600.0,True,False,False,False,7.984233453074685,179.22753617964062,492.88674529672045,560.4606632492066,328.8613274895845,3.6658259773013873,1.005044136191677,4.050441361916771
31.0,2.9939,135500.0,True,False,False,False,6.632067699523666,178.7726438296872,493.1033704972175,560.6773121071371,329.45967904074877,4.560553633217993,1.0761245674740485,4.027681660899654
33.0,2.3281,151900.0,True,False,False,False,6.632067699523666,178.7726438296872,493.1033704972175,560.6773121071371,329.45967904074877,3.6312997347480107,1.0822281167108754,3.9124668435013263
43.0,3.2031,144600.0,True,False,False,False,8.306474004725661,177.79739532405887,494.32949026314765,561.9034183329528,330.26458376995026,4.326704545454546,1.0738636363636365,3.8011363636363638
39.0,3.2279,158500.0,True,False,False,False,7.459385792036725,178.2832698768785,493.7159865749463,561.2899791302954,329.8611326588405,4.396648044692737,1.011173184357542,4.083798882681564
33.0,3.375,147500.0,True,False,False,False,7.459385792036725,178.2832698768785,493.7159865749463,561.2899791302954,329.8611326588405,3.732456140350877,1.013157894736842,4.105263157894737
28.0,2.6842,156000.0,True,False,False,False,6.192758659028577,177.8329717612708,493.93467479202366,561.508432857158,330.4613664351278,4.21256038647343,1.0144927536231885,3.571658615136876
19.0,3.4952,150000.0,True,False,False,False,7.071757232948203,177.34094730867974,494.5463353197315,562.1202685550671,330.8616529609524,4.6038543897216275,1.164882226980728,3.233404710920771
41.0,3.5769,135700.0,True,False,False,False,7.960301551945631,176.85242681465317,495.1588845335836,562.7328772787637,331.2639340777717,4.94,1.1,18.5
37.0,3.875,148500.0,True,False,False,False,7.071757232948203,177.34094730867974,494.5463353197315,562.1202685550671,330.8616529609524,4.79253112033195,0.9336099585062241,3.3775933609958506
27.0,2.6083,148600.0,True,False,False,False,5.932036689854432,176.89529724334045,494.7670791472343,562.3405214520899,331.4637563056177,3.5095320623916813,0.9792027729636048,3.7937608318890814
32.0,1.9762,137500.0,True,False,False,False,5.022504665474549,177.39347382585638,494.15726538555356,561.7302920827082,331.06662956987003,3.4049079754601226,0.9754601226993865,4.588957055214724
47.0,1.1868,93800.0,True,False,False,False,5.022504665474549,177.39347382585638,494.15726538555356,561.7302920827082,331.06662956987003,3.9124579124579126,1.1077441077441077,5.084175084175084
46.0,2.2961,112500.0,True,False,False,False,4.118180096246914,177.89510014057586,493.548347993675,561.1208416472119,330.67150892647703,3.4318181818181817,0.9015151515151515,4.037878787878788
40.0,2.1136,111800.0,True,False,False,False,4.118180096246914,177.89510014057586,493.548347993675,561.1208416472119,330.67150892647703,3.5044510385756675,0.9940652818991098,4.275964391691395
8.0,2.4886,137500.0,True,False,False,False,4.0334746609381185,176.9648582073038,494.3837537268747,561.9555533425457,331.6768954536736,4.379310344827586,1.1724137931034482,4.183908045977011
46.0,1.6667,133600.0,True,False,False,False,4.953386601478105,176.46052861252215,494.9917171712967,562.5641735959586,332.07086734378026,3.445901639344262,0.9901639344262295,4.704918032786885
36.0,2.0885,142800.0,True,False,False,False,4.0334746609381185,176.9648582073038,494.3837537268747,561.9555533425457,331.6768954536736,3.964391691394659,1.0014836795252227,4.277448071216617
37.0,3.2125,125000.0,True,False,False,False,4.953386601478105,176.46052861252215,494.9917171712967,562.5641735959586,332.07086734378026,5.453125,1.234375,4.3125
46.0,2.1029,109400.0,True,False,False,False,4.118180096246914,177.89510014057586,493.548347993675,561.1208416472119,330.67150892647703,3.7325581395348837,1.1744186046511629,4.662790697674419
30.0,2.3611,156800.0,True,False,False,False,3.223448764906487,178.40014708297588,492.9403302997332,560.5121726928469,330.2784015793095,3.4295302013422817,1.0268456375838926,7.731543624161074
52.0,10.2264,112500.0,True,False,False,False,2.3492971463873253,178.9085856798105,492.33321564336603,559.9042877746543,329.8873147297771,4.8,0.6,4.1
36.0,1.0714,137500.0,True,False,False,False,2.197124937958722,177.98375933651897,493.1705323464491,560.7406622718116,330.89498946526584,2.7995495495495497,1.0585585585585586,3.7567567567567566
52.0,2.095,109100.0,True,False,False,False,3.223448764906487,178.40014708297588,492.9403302997332,560.5121726928469,330.2784015793095,3.821138211382114,0.9349593495934959,3.5284552845528454
34.0,2.2344,153100.0,True,False,False,False,2.3492971463873253,178.9085856798105,492.33321564336603,559.9042877746543,329.8873147297771,3.2041420118343193,1.0769230769230769,3.3491124260355027
41.0,1.6122,157100.0,True,False,False,False,2.197124937958722,177.98375933651897,493.1705323464491,560.7406622718116,330.89498946526584,3.2764976958525347,1.1013824884792627,3.7788018433179724
26.0,1.3846,129200.0,True,False,False,False,3.114379158454347,177.47261155081816,493.77669100774733,561.3477153843623,331.2849337782968,3.156779661016949,1.0932203389830508,2.940677966101695
28.0,2.52,131900.0,True,False,False,False,3.114379158454347,177.47261155081816,493.77669100774733,561.3477153843623,331.2849337782968,3.7859649122807015,1.0736842105263158,4.764912280701754
28.0,1.9271,136400.0,True,False,False,False,3.114379158454347,177.47261155081816,493.77669100774733,561.3477153843623,331.2849337782968,2.753623188405797,1.0347826086956522,4.304347826086956
45.0,2.121,144000.0,True,False,False,False,3.114379158454347,177.47261155081816,493.77669100774733,561.3477153843623,331.2849337782968,3.4336,0.9712,4.5888
43.0,1.9615,141700.0,True,False,False,False,4.0334746609381185,176.9648582073038,494.3837537268747,561.9555533425457,331.6768954536736,3.844884488448845,1.046204620462046,4.221122112211221
40.0,1.9205,121900.0,True,False,False,False,4.0334746609381185,176.9648582073038,494.3837537268747,561.9555533425457,331.6768954536736,3.5700934579439254,1.0062305295950156,4.218068535825545
40.0,1.7054,117200.0,True,False,False,False,4.0334746609381185,176.9648582073038,494.3837537268747,561.9555533425457,331.6768954536736,3.9633699633699635,1.164835164835165,3.9743589743589745
42.0,2.02,147200.0,True,False,False,False,4.0334746609381185,176.9648582073038,494.3837537268747,561.9555533425457,331.6768954536736,2.9311531841652325,1.008605851979346,4.285714285714286
41.0,2.625,150000.0,True,False,False,False,4.0334746609381185,176.9648582073038,494.3837537268747,561.9555533425457,331.6768954536736,3.1154791154791153,0.9778869778869779,4.636363636363637
43.0,2.7708,127900.0,True,False,False,False,4.953386601478105,176.46052861252215,494.9917171712967,562.5641735959586,332.07086734378026,3.772200772200772,1.027027027027027,4.185328185328185
41.0,2.1058,124300.0,True,False,False,False,4.953386601478105,176.46052861252215,494.9917171712967,562.5641735959586,332.07086734378026,4.481632653061224,1.0775510204081633,4.808163265306122
50.0,2.29,121800.0,True,False,False,False,4.0334746609381185,176.9648582073038,494.3837537268747,561.9555533425457,331.6768954536736,3.6545454545454548,1.0415584415584416,3.963636363636364
45.0,2.1806,134900.0,True,False,False,False,5.130242331308067,175.5296682460076,495.82725610293943,563.3990129886789,333.07578884216787,4.02928870292887,0.9790794979079498,4.99581589958159
40.0,1.9688,150000.0,True,False,False,False,5.130242331308067,175.5296682460076,495.82725610293943,563.3990129886789,333.07578884216787,3.8967971530249113,1.085409252669039,4.704626334519573
52.0,2.1071,136700.0,True,False,False,False,5.5295203930756625,174.60092607152285,496.66387669373955,564.2348060090237,334.0813878950711,4.228915662650603,0.9879518072289156,4.160642570281125
50.0,3.2639,142600.0,True,False,False,False,5.5295203930756625,174.60092607152285,496.66387669373955,564.2348060090237,334.0813878950711,5.121212121212121,1.0649350649350648,3.683982683982684
52.0,2.07,136300.0,True,False,False,False,4.248681017547872,176.03672371723303,495.2202447337058,562.791221502236,332.68295958116755,4.205387205387205,1.0336700336700337,4.117845117845118
47.0,3.7619,127600.0,True,False,False,False,4.248681017547872,176.03672371723303,495.2202447337058,562.791221502236,332.68295958116755,4.997361477572559,1.0765171503957784,4.298153034300792
52.0,2.3716,122800.0,True,False,False,False,4.722978398261871,175.1107301804342,496.0578155239343,563.6278418719274,333.6896951801234,3.9415730337078654,1.0157303370786517,4.155056179775281
44.0,1.8224,143800.0,True,False,False,False,4.248681017547872,176.03672371723303,495.2202447337058,562.791221502236,332.68295958116755,3.7506702412868633,1.03485254691689,3.804289544235925
36.0,2.181,147200.0,True,False,False,False,4.248681017547872,176.03672371723303,495.2202447337058,562.791221502236,332.68295958116755,3.399581589958159,1.0251046025104602,4.190376569037657
44.0,1.6888,125000.0,True,False,False,False,4.248681017547872,176.03672371723303,495.2202447337058,562.791221502236,332.68295958116755,3.071844660194175,1.0563106796116506,3.8796116504854368
18.0,1.0333,135400.0,True,False,False,False,4.248681017547872,176.03672371723303,495.2202447337058,562.791221502236,332.68295958116755,3.6513761467889907,1.0412844036697249,2.5091743119266057
36.0,2.1862,135300.0,True,False,False,False,3.388355839016708,176.5472058370134,494.61413510336786,562.1842131158312,332.2921374455427,3.8020833333333335,0.9979166666666667,4.36875
37.0,2.2454,165000.0,True,False,False,False,3.388355839016708,176.5472058370134,494.61413510336786,562.1842131158312,332.2921374455427,3.3531746031746033,0.9880952380952381,3.496031746031746
47.0,2.8,148400.0,True,False,False,False,3.388355839016708,176.5472058370134,494.61413510336786,562.1842131158312,332.2921374455427,3.7642045454545454,1.1164772727272727,4.423295454545454
28.0,1.6319,151600.0,True,False,False,False,3.114379158454347,177.47261155081816,493.77669100774733,561.3477153843623,331.2849337782968,2.53232462173315,1.1127922971114168,4.400275103163686
52.0,2.1923,155000.0,True,False,False,False,3.388355839016708,176.5472058370134,494.61413510336786,562.1842131158312,332.2921374455427,3.0106761565836297,0.9644128113879004,4.103202846975089
43.0,1.9402,139300.0,True,False,False,False,2.197124937958722,177.98375933651897,493.1705323464491,560.7406622718116,330.89498946526584,2.8190709046454767,1.0048899755501222,4.075794621026895
47.0,2.5455,114300.0,True,False,False,False,3.114379158454347,177.47261155081816,493.77669100774733,561.3477153843623,331.2849337782968,3.1946902654867255,1.0398230088495575,4.115044247787611
43.0,1.4189,141700.0,True,False,False,False,2.5706771772161376,177.06108496270863,494.0089305373212,561.5779903752068,331.9033295295753,2.4553846153846153,0.9476923076923077,4.36
44.0,1.2,115600.0,True,False,False,False,2.197124937958722,177.98375933651897,493.1705323464491,560.7406622718116,330.89498946526584,2.9704301075268815,0.9301075268817204,4.295698924731183
43.0,1.5163,115000.0,True,False,False,False,2.5706771772161376,177.06108496270863,494.0089305373212,561.5779903752068,331.9033295295753,3.314002828854314,1.1357850070721358,3.490806223479491
43.0,1.9405,152500.0,True,False,False,False,3.388355839016708,176.5472058370134,494.61413510336786,562.1842131158312,332.2921374455427,3.148846960167715,1.0,3.8658280922431865
47.0,2.2788,139600.0,True,False,False,False,3.388355839016708,176.5472058370134,494.61413510336786,562.1842131158312,332.2921374455427,3.7745664739884393,1.130057803468208,4.332369942196531
45.0,1.8125,139600.0,True,False,False,False,3.2957952836002775,176.14059637626238,494.84840471902504,562.4162678256168,332.9123288771672,2.541284403669725,0.981651376146789,4.073394495412844
45.0,2.6573,141800.0,True,False,False,False,3.9667890273529,175.6239636091709,495.4526570929556,563.0216616304384,333.30000649368736,4.078947368421052,1.0350877192982457,4.151315789473684
44.0,2.5268,141100.0,True,False,False,False,3.9667890273529,175.6239636091709,495.4526570929556,563.0216616304384,333.30000649368736,3.8461538461538463,1.0099255583126552,4.26302729528536
52.0,2.2083,146300.0,True,False,False,False,3.9667890273529,175.6239636091709,495.4526570929556,563.0216616304384,333.30000649368736,4.107438016528926,1.0909090909090908,4.520661157024794
47.0,2.2656,145000.0,True,False,False,False,3.9667890273529,175.6239636091709,495.4526570929556,563.0216616304384,333.30000649368736,3.792207792207792,0.987012987012987,3.774891774891775
41.0,1.925,135200.0,True,False,False,False,4.722978398261871,175.1107301804342,496.0578155239343,563.6278418719274,333.6896951801234,4.012422360248447,1.0372670807453417,3.5714285714285716
49.0,2.75,146000.0,True,False,False,False,5.388378376205571,174.18691174142182,496.8964606372802,564.4654102176536,334.6970961913791,3.647840531561462,1.053156146179402,4.687707641196013
52.0,2.3472,135200.0,True,False,False,False,4.722978398261871,175.1107301804342,496.0578155239343,563.6278418719274,333.6896951801234,3.812807881773399,1.0295566502463054,4.004926108374384
37.0,2.7266,140800.0,True,False,False,False,4.722978398261871,175.1107301804342,496.0578155239343,563.6278418719274,333.6896951801234,4.19893899204244,1.039787798408488,4.710875331564987
52.0,1.4115,140600.0,True,False,False,False,4.722978398261871,175.1107301804342,496.0578155239343,563.6278418719274,333.6896951801234,3.3505747126436782,0.9022988505747126,4.195402298850575
45.0,2.6875,129700.0,True,False,False,False,4.739487021798987,174.70291916703638,496.2922515129512,563.8600566918341,334.30853490478194,4.212765957446808,1.0797872340425532,4.638297872340425
